index,lon,lat,elevation_m,at_risk
1465,-15.5174604,28.0216142,688.0,False
1466,-15.6507089,27.954535,1117.0,False
1467,-15.6806209,27.9803094,721.0,False
1468,-15.6652121,27.9688029,1101.0,False
1469,-15.6561946,27.9567682,1212.0,False
1470,-16.1969109,28.5467951,534.0,False
1471,-16.1971734,28.5352761,251.0,False
1472,-16.224556,28.5303952,573.0,False
1473,-16.4336201,28.4146445,1211.0,False
1474,-16.2282415,28.5423566,852.0,False
1475,-16.4988272,28.3644941,1020.0,False
1476,-16.499427,28.3783957,757.0,False
1477,-16.4902169,28.3557523,1300.0,False
1478,-16.3068532,28.4409741,335.0,False
1479,-13.6770661,29.0664237,0.0,True
1480,-16.2656152,28.569231,0.0,True
1481,-16.2003392,28.5603613,212.0,False
1482,-15.583223,28.1107662,492.0,False
1483,-16.6452998,28.3796356,392.0,False
1484,-17.1989529,28.1499249,285.0,False
1485,-16.8196937,28.3499333,449.0,False
1486,-16.8300654,28.3556195,553.0,False
1487,-16.3056439,28.4493851,365.0,False
1488,-16.6952527,28.1395841,1023.0,False
1489,-16.2783546,28.4647679,201.0,False
1490,-16.2920685,28.4674381,353.0,False
1491,-16.7299544,28.367239,353.0,False
1492,-16.6759714,28.3839678,237.0,False
1493,-16.2664892,28.4554409,77.0,False
1494,-16.2666659,28.4558108,82.0,False
1495,-16.2803768,28.4682272,235.0,False
1496,-16.8127754,28.3471607,481.0,False
1497,-16.7926131,28.3159086,1169.0,False
1498,-16.7183252,28.3829341,69.0,False
1499,-16.2821299,28.4488124,213.0,False
1500,-16.2818908,28.4489161,209.0,False
1501,-16.7085888,28.3654158,341.0,False
1502,-16.7088435,28.3650675,342.0,False
1503,-16.7093622,28.3652756,335.0,False
1504,-16.2822117,28.45285,232.0,False
1505,-17.7722374,28.6048287,346.0,False
1506,-17.7745909,28.6979058,263.0,False
1507,-16.6698703,28.3598605,628.0,False
1508,-17.2025461,28.0947699,862.0,False
1509,-16.5166588,28.3754761,657.0,False
1510,-16.4866743,28.4167808,466.0,False
1511,-17.7706087,28.7914516,263.0,False
1512,-16.4122441,28.4905448,426.0,False
1513,-17.9318324,28.6360406,105.0,False
1514,-16.2996637,28.5103416,592.0,False
1515,-17.7642548,28.7737354,317.0,False
1516,-17.7677283,28.7114466,410.0,False
1517,-16.6281447,28.3953995,57.0,False
1518,-16.3892804,28.4821876,617.0,False
1519,-16.4775859,28.4289609,312.0,False
1520,-17.785685,28.6935272,254.0,False
1521,-17.7389036,28.7193715,68.0,False
1522,-17.776338,28.6948973,240.0,False
1523,-16.5147001,28.3799168,606.0,False
1524,-17.2822592,28.111622,1052.0,False
1525,-16.419173,28.483199,440.0,False
1526,-16.4009018,28.4896946,520.0,False
1527,-17.9034562,28.6591727,404.0,False
1528,-16.4168802,28.5045196,0.0,True
1529,-17.7969884,28.6679797,551.0,False
1530,-16.3802269,28.4874769,610.0,False
1531,-16.6977504,28.3774367,220.0,False
1532,-16.7367365,28.3550343,676.0,False
1533,-17.1956651,28.1679063,113.0,False
1534,-16.5434488,28.386716,294.0,False
1535,-17.93147,28.6268631,0.0,True
1536,-16.3120231,28.5067395,573.0,False
1537,-17.76127,28.6973714,132.0,False
1538,-16.4828833,28.4277256,277.0,False
1539,-17.1947122,28.1548632,211.0,False
1540,-16.5074329,28.394796,381.0,False
1541,-17.7830928,28.6941119,267.0,False
1542,-16.8005649,28.3541359,491.0,False
1543,-17.766086,28.7033121,245.0,False
1544,-17.1968711,28.1954076,154.0,False
1545,-17.8161146,28.5344941,745.0,False
1546,-17.8239335,28.829837,422.0,False
1547,-17.7594754,28.7226541,547.0,False
1548,-17.9664959,28.7317137,761.0,False
1549,-17.7814039,28.6133862,482.0,False
1550,-16.6911567,28.3691298,380.0,False
1551,-16.3239529,28.4040298,133.0,False
1552,-16.4560822,28.2308201,644.0,False
1553,-16.6656709,28.0501772,149.0,False
1554,-17.9297685,28.6435613,182.0,False
1555,-16.7564954,28.3396427,930.0,False
1556,-16.5494118,28.3998476,171.0,False
1557,-17.966646,28.73599,837.0,False
1558,-16.5069097,28.3838569,584.0,False
1559,-17.955367,27.7252432,48.0,False
1560,-16.5461393,28.363217,870.0,False
1561,-16.3675671,28.4724177,731.0,False
1562,-17.1974771,28.1556763,205.0,False
1563,-17.2190952,28.1837802,581.0,False
1564,-17.7863837,28.6488243,366.0,False
1565,-17.7702736,28.5934629,276.0,False
1566,-17.1824483,28.1773942,24.0,False
1567,-16.4782566,28.4239131,340.0,False
1568,-17.922589,28.7930549,1129.0,False
1569,-16.4491294,28.2200566,381.0,False
1570,-16.7150984,28.3555087,491.0,False
1571,-17.2975461,28.0500805,13.0,False
1572,-16.4522544,28.438541,580.0,False
1573,-16.7059132,28.3543623,524.0,False
1574,-16.5601178,28.1035907,345.0,False
1575,-17.7721986,28.6338485,276.0,False
1576,-16.5335931,28.3884829,310.0,False
1577,-16.6709506,28.3786638,359.0,False
1578,-17.2388828,28.1731604,757.0,False
1579,-17.2536682,28.162723,533.0,False
1580,-16.5091899,28.4020865,285.0,False
1581,-17.7695456,28.7763756,427.0,False
1582,-17.23171,28.1562708,815.0,False
1583,-17.9523233,28.6660622,329.0,False
1584,-16.4026125,28.4763177,598.0,False
1585,-16.3965726,28.4867609,561.0,False
1586,-17.9037476,28.8063454,1036.0,False
1587,-17.7895052,28.6536967,364.0,False
1588,-17.7494324,28.7152735,307.0,False
1589,-16.5171581,28.3996495,282.0,False
1590,-17.9435009,28.646724,8.0,False
1591,-16.5554997,28.1146096,425.0,False
1592,-17.7394512,28.7549627,204.0,False
1593,-17.7782982,28.6191664,396.0,False
1594,-17.225751,28.1836357,578.0,False
1595,-17.9188941,28.6572511,339.0,False
1596,-17.1897742,28.1672522,120.0,False
1597,-17.163241,28.1181204,190.0,False
1598,-16.3986654,28.2493733,14.0,False
1599,-16.4976828,28.1726018,505.0,False
1600,-17.1940114,28.1709106,174.0,False
1601,-17.7887429,28.6575516,331.0,False
1602,-17.2012305,28.1585408,306.0,False
1603,-17.7661498,28.7005971,207.0,False
1604,-17.1670879,28.1334877,593.0,False
1605,-17.9629323,28.7937558,626.0,False
1606,-17.7724844,28.7016446,262.0,False
1607,-16.6521433,28.1367106,1232.0,False
1608,-17.795346,28.8263837,473.0,False
1609,-16.5012505,28.4004755,567.0,False
1610,-16.6573157,28.3914678,120.0,False
1611,-17.7870434,28.5773376,631.0,False
1612,-16.4178003,28.488531,391.0,False
1613,-17.9625706,27.8139894,565.0,False
1614,-16.6077893,28.0802477,340.0,False
1615,-17.7657037,28.8076651,85.0,False
1616,-16.557147,28.1291006,543.0,False
1617,-16.3625377,28.5171603,306.0,False
1618,-17.7657561,28.7764598,334.0,False
1619,-16.6371473,28.3742288,599.0,False
1620,-17.7905852,28.679489,426.0,False
1621,-17.9509522,28.7009029,615.0,False
1622,-16.3927934,28.2602638,10.0,False
1623,-16.6458348,28.1109921,875.0,False
1624,-17.9449589,28.6758685,515.0,False
1625,-17.7795038,28.6906117,277.0,False
1626,-17.7662518,28.7070673,299.0,False
1627,-16.6644812,28.3740952,456.0,False
1628,-16.2519166,28.4918986,72.0,False
1629,-17.7675317,28.655627,110.0,False
1630,-17.9140407,27.7671207,23.0,False
1631,-17.1985192,28.1637667,158.0,False
1632,-16.5522073,28.3778064,454.0,False
1633,-17.8285355,28.8279959,402.0,False
1634,-17.7647134,28.7838507,230.0,False
1635,-16.5348108,28.381891,398.0,False
1636,-17.8615852,28.8259964,496.0,False
1637,-16.6356061,28.0935886,635.0,False
1638,-17.7766996,28.7916181,371.0,False
1639,-17.2740078,28.1709664,296.0,False
1640,-16.4079668,28.5093416,287.0,False
1641,-16.473991,28.4255848,387.0,False
1642,-17.7747905,28.6922313,175.0,False
1643,-17.2628186,28.1642597,360.0,False
1644,-17.186215,28.1704054,86.0,False
1645,-16.5539661,28.3879685,291.0,False
1646,-17.2629869,28.1892363,148.0,False
1647,-16.8150645,28.374886,38.0,False
1648,-17.7693002,28.6917859,135.0,False
1649,-17.7657709,28.8051547,101.0,False
1650,-16.3865469,28.4699863,767.0,False
1651,-17.1511144,28.0975715,684.0,False
1652,-17.7635309,28.7034838,226.0,False
1653,-17.7725788,28.8093481,236.0,False
1654,-16.3848106,28.4917149,588.0,False
1655,-16.7217091,28.3795209,70.0,False
1656,-16.6115853,28.1110914,769.0,False
1657,-16.8349904,28.3673203,145.0,False
1658,-16.7427613,28.3657515,449.0,False
1659,-17.1928899,28.0334275,48.0,False
1660,-16.6736375,28.3802612,274.0,False
1661,-17.1401107,28.1071283,80.0,False
1662,-16.7591701,28.3617155,534.0,False
1663,-17.7717314,28.787151,304.0,False
1664,-16.5431081,28.3930048,228.0,False
1665,-16.6723422,28.375378,357.0,False
1666,-16.8303501,28.3677687,115.0,False
1667,-17.7714493,28.6253261,276.0,False
1668,-17.7707045,28.6893014,103.0,False
1669,-17.2226383,28.1871987,613.0,False
1670,-17.9157439,28.6690481,431.0,False
1671,-16.7167002,28.3755588,157.0,False
1672,-16.6543371,28.0726391,310.0,False
1673,-17.7860941,28.699838,373.0,False
1674,-16.795016,28.3755562,0.0,True
1675,-17.7895536,28.813889,436.0,False
1676,-16.289766,28.4527199,296.0,False
1677,-16.6844625,28.3815144,225.0,False
1678,-17.1267171,28.1091415,105.0,False
1679,-16.5087803,28.3751365,755.0,False
1680,-16.6684131,28.3866997,216.0,False
1681,-16.6724266,28.3907553,172.0,False
1682,-16.4171425,28.5145404,0.0,True
1683,-17.1993623,28.1608052,222.0,False
1684,-16.6674155,28.3758808,412.0,False
1685,-17.7732766,28.7962222,289.0,False
1686,-16.4198286,28.4589341,786.0,False
1687,-16.4452991,28.2534008,638.0,False
1688,-17.9293213,28.8410067,250.0,False
1689,-16.5113296,28.3898794,437.0,False
1690,-16.4506992,28.4605296,343.0,False
1691,-17.7645673,28.661444,23.0,False
1692,-17.7682718,28.7051191,309.0,False
1693,-16.669512,28.3815232,314.0,False
1694,-17.7675377,28.6476763,159.0,False
1695,-17.187038,28.1865194,72.0,False
1696,-17.9094843,28.6497866,340.0,False
1697,-17.2017464,28.1543856,332.0,False
1698,-17.2138171,28.1783016,745.0,False
1699,-16.3998718,28.2480974,14.0,False
1700,-16.4251458,28.4849641,377.0,False
1701,-17.2040915,28.1504194,356.0,False
1702,-17.94801,27.7449789,862.0,False
1703,-17.2259832,28.145076,863.0,False
1704,-16.8029488,28.3079316,998.0,False
1705,-17.7724898,28.6934551,212.0,False
1706,-17.7717901,28.6960164,212.0,False
1707,-16.3328236,28.4033972,61.0,False
1708,-16.503737,28.4162313,336.0,False
1709,-16.5017707,28.3885357,532.0,False
1710,-17.7736243,28.8146349,141.0,False
1711,-17.1989179,28.1671582,203.0,False
1712,-16.6718218,28.3818045,301.0,False
1713,-16.7174615,28.0727381,122.0,False
1714,-17.203583,28.1483809,334.0,False
1715,-16.4635284,28.4426798,365.0,False
1716,-17.1596977,28.1165874,170.0,False
1717,-17.1893025,28.171511,72.0,False
1718,-17.7731519,28.8124304,185.0,False
1719,-17.886283,27.8027954,36.0,False
1720,-17.143878,28.0638458,7.0,False
1721,-17.1929806,28.1746903,253.0,False
1722,-17.7770771,28.7891601,391.0,False
1723,-17.7645063,28.7166908,487.0,False
1724,-17.1924153,28.0926274,788.0,False
1725,-17.9336345,28.7030964,975.0,False
1726,-16.5359476,28.405181,158.0,False
1727,-13.818346,28.7380456,0.0,True
1728,-16.4195694,28.4380913,1017.0,False
1729,-15.6025601,27.7601078,61.0,False
1730,-15.6153421,28.0006755,1092.0,False
1731,-13.4740583,29.0173728,0.0,True
1732,-15.5735754,28.0822794,483.0,False
1733,-15.5308183,27.7746274,27.0,False
1734,-15.5701586,27.9225175,833.0,False
1735,-15.6671694,28.0336642,1040.0,False
1736,-13.9091133,28.5130245,258.0,False
1737,-15.5798024,28.0155464,1389.0,False
1738,-15.5441596,27.9059224,602.0,False
1739,-15.7725885,27.9803489,98.0,False
1740,-15.5888072,28.078938,832.0,False
1741,-15.8033296,27.9916124,74.0,False
1742,-15.4702418,27.8488712,169.0,False
1743,-15.531392,28.0622275,522.0,False
1744,-15.7000794,27.7721816,0.0,True
1745,-15.5758711,28.1195861,409.0,False
1746,-15.4602746,27.9895492,312.0,False
1747,-15.5486488,28.1302266,220.0,False
1748,-13.938553,28.490594,181.0,False
1749,-15.6271448,27.9703841,1160.0,False
1750,-15.7107624,27.8990254,312.0,False
1751,-15.61352,28.1109709,580.0,False
1752,-14.1108149,28.2823518,186.0,False
1753,-13.5116404,28.9819636,8.0,False
1754,-15.4345272,28.0098411,196.0,False
1755,-15.6605817,28.1202534,193.0,False
1756,-15.5874545,27.7532329,21.0,False
1757,-15.5091241,28.1305124,201.0,False
1758,-15.7299706,27.8079859,71.0,False
1759,-15.4515186,27.8524716,122.0,False
1760,-15.6412966,28.0937171,763.0,False
1761,-13.6813385,28.9732337,319.0,False
1762,-15.6573835,28.1342734,111.0,False
1763,-15.4528244,27.8327037,95.0,False
1764,-15.5184687,28.1340471,192.0,False
1765,-15.7814285,27.976545,127.0,False
1766,-15.4199921,27.9866089,166.0,False
1767,-15.5224844,28.1438601,98.0,False
1768,-15.5636892,28.0558803,744.0,False
1769,-15.620401,28.0001136,1024.0,False
1770,-15.6142943,27.8374724,449.0,False
1771,-15.7924646,27.9868786,84.0,False
1772,-15.6719445,28.0460891,892.0,False
1773,-15.7137868,27.895399,311.0,False
1774,-15.4254743,28.0101529,211.0,False
1775,-15.4844644,27.9921752,503.0,False
1776,-15.733013,27.871839,200.0,False
1777,-15.4254,27.9955045,177.0,False
1778,-15.5167657,27.7823323,14.0,False
1779,-15.5608841,28.1064573,504.0,False
1780,-15.5743382,27.9441653,1119.0,False
1781,-15.4915156,28.033391,532.0,False
1782,-15.6158044,27.8219946,554.0,False
1783,-13.7145061,28.9689848,318.0,False
1784,-15.4878418,28.1344948,63.0,False
1785,-15.4909097,28.040638,454.0,False
1786,-15.6866187,28.1017604,239.0,False
1787,-15.8142308,27.9973823,20.0,False
1788,-15.6765211,27.9643729,638.0,False
1789,-15.5805167,28.1322531,294.0,False
1790,-15.6608152,27.8392435,156.0,False
1791,-15.5368915,28.0815121,528.0,False
1792,-15.5901877,28.0546793,806.0,False
1793,-15.5396665,27.8900435,466.0,False
1794,-15.6712536,27.8852315,295.0,False
1795,-13.8805741,28.585982,170.0,False
1796,-13.8788174,28.5577909,98.0,False
1797,-15.5717045,28.0546146,926.0,False
1798,-15.4053266,28.0170313,103.0,False
1799,-15.4575334,28.0098784,294.0,False
1800,-15.5155453,27.9908632,725.0,False
1801,-15.43236,27.9259077,262.0,False
1802,-13.8131331,28.9389331,47.0,False
1803,-13.8391332,28.604776,45.0,False
1804,-15.5756772,28.0049119,1197.0,False
1805,-15.5448753,28.1290681,226.0,False
1806,-15.6528912,27.9065334,909.0,False
1807,-15.4254739,28.0013022,176.0,False
1808,-15.6269347,27.9804539,1084.0,False
1809,-15.4075699,27.9390999,93.0,False
1810,-15.5060366,27.9824347,716.0,False
1811,-13.958734,28.5600378,357.0,False
1812,-15.5753414,28.041247,1087.0,False
1813,-15.3912826,28.0144638,53.0,False
1814,-15.6555513,27.9932146,963.0,False
1815,-15.4678775,28.0079679,379.0,False
1816,-15.4420787,27.8823797,122.0,False
1817,-15.5122932,28.0178632,655.0,False
1818,-15.5332916,28.0453954,787.0,False
1819,-15.4112006,27.9016915,82.0,False
1820,-15.5840532,28.091207,662.0,False
1821,-13.9119557,28.5272873,276.0,False
1822,-15.5520816,28.1068652,453.0,False
1823,-15.6131091,27.7891819,195.0,False
1824,-15.6145017,27.7660659,99.0,False
1825,-15.45317,28.0171958,409.0,False
1826,-15.6706637,27.756236,0.0,True
1827,-15.5768691,28.0626862,840.0,False
1828,-15.7772061,27.9574861,262.0,False
1829,-15.7741812,27.9583517,236.0,False
1830,-15.4968307,27.9999837,601.0,False
1831,-15.4937947,28.114638,221.0,False
1832,-15.6819403,28.010354,969.0,False
1833,-15.4034632,27.8623528,35.0,False
1834,-15.5196885,27.7818916,8.0,False
1835,-15.4701993,27.8907941,202.0,False
1836,-15.5528781,28.1210021,292.0,False
1837,-15.6073298,28.0694103,814.0,False
1838,-15.60338,28.102916,645.0,False
1839,-15.6236799,28.0825059,892.0,False
1840,-15.7403068,27.8642906,156.0,False
1841,-15.6450078,28.0379699,1160.0,False
1842,-14.0634503,28.5435103,8.0,False
1843,-15.5834403,28.0111078,1383.0,False
1844,-15.6083632,28.0649559,902.0,False
1845,-15.6185377,27.777835,144.0,False
1846,-15.5650562,28.1259917,262.0,False
1847,-13.8394567,28.5388896,7.0,False
1848,-15.6285678,28.0928733,781.0,False
1849,-15.5457302,27.9987357,1003.0,False
1850,-15.5711396,28.0574715,886.0,False
1851,-14.0125937,28.3881792,231.0,False
1852,-15.6143064,28.0050336,1108.0,False
1853,-15.6145177,27.9841196,1077.0,False
1854,-15.5439268,28.053802,599.0,False
1855,-15.6129673,28.1197704,469.0,False
1856,-15.4352572,27.9898264,221.0,False
1857,-15.40604,28.00845,98.0,False
1858,-15.5663088,28.0792353,753.0,False
1859,-15.5686592,28.0742069,724.0,False
1860,-15.4744486,28.0447469,442.0,False
1861,-15.5756855,28.0577449,905.0,False
1862,-15.7183348,27.8882736,282.0,False
1863,-15.5223283,28.0100256,850.0,False
1864,-14.3321238,28.0502586,0.0,True
1865,-15.707386,28.0823796,70.0,False
1866,-15.5584294,27.9250069,705.0,False
1867,-15.5802006,27.7676264,82.0,False
1868,-15.5873003,28.1162641,431.0,False
1869,-15.437091,27.8560041,83.0,False
1870,-14.1770034,28.2531239,202.0,False
1871,-15.4152727,27.8693591,42.0,False
1872,-15.4316242,27.9964486,216.0,False
1873,-15.4471668,28.0414081,226.0,False
1874,-15.582191,28.0050748,1166.0,False
1875,-15.4753471,28.1002119,207.0,False
1876,-15.7199806,27.8877368,263.0,False
1877,-15.6850032,27.7699578,70.0,False
1878,-15.5367783,28.0867633,545.0,False
1879,-15.5563563,28.0439601,822.0,False
1880,-15.5662355,27.9497956,1087.0,False
1881,-15.5643931,27.9864532,1308.0,False
1882,-15.5987276,27.9910718,1358.0,False
1883,-15.5770142,28.1235026,388.0,False
1884,-15.6060727,27.7461312,0.0,True
1885,-15.6839914,27.7617676,0.0,True
1886,-15.6289508,27.9143605,924.0,False
1887,-15.5113312,28.0769312,518.0,False
1888,-15.5779473,28.1087842,505.0,False
1889,-15.6930781,28.151807,47.0,False
1890,-15.4379824,27.9087381,245.0,False
1891,-15.733977,27.8005989,64.0,False
1892,-13.9029943,28.5535129,340.0,False
1893,-15.5580013,28.128113,244.0,False
1894,-13.5479762,29.0288904,0.0,True
1895,-15.7932241,27.9905594,48.0,False
1896,-15.6082892,28.1069564,615.0,False
1897,-15.4760459,28.0757101,226.0,False
1898,-15.7778738,27.9771068,108.0,False
1899,-15.5598569,27.915338,744.0,False
1900,-15.5712725,28.144185,14.0,False
1901,-15.4289981,27.8753116,73.0,False
1902,-13.7895988,28.911478,242.0,False
1903,-15.4220042,27.9749993,195.0,False
1904,-15.5894771,28.0504349,853.0,False
1905,-15.7614534,27.820932,0.0,True
1906,-15.556432,28.1455082,17.0,False
1907,-15.6609188,28.1326413,117.0,False
1908,-14.0591436,28.3065186,191.0,False
1909,-15.5740729,27.9324311,981.0,False
1910,-15.5488471,27.9286523,870.0,False
1911,-15.7261295,27.8799836,236.0,False
1912,-15.6048869,27.7708454,105.0,False
1913,-15.553724,28.114083,386.0,False
1914,-15.5717029,28.1188487,397.0,False
1915,-15.574562,27.9288182,912.0,False
1916,-15.450887,28.0251938,214.0,False
1917,-15.6194261,28.0678852,934.0,False
1918,-15.4484452,27.8090428,33.0,False
1919,-15.6012387,28.0758101,741.0,False
1920,-14.0362671,28.351337,247.0,False
1921,-13.9881243,28.2742664,74.0,False
1922,-15.4213057,27.9582594,260.0,False
1923,-15.6138355,28.0080868,1107.0,False
1924,-15.5787935,28.1186523,420.0,False
1925,-15.4734865,28.0198879,371.0,False
1926,-15.3989826,27.8914906,32.0,False
1927,-15.5144657,27.9962315,741.0,False
1928,-15.4183284,28.0071569,114.0,False
1929,-15.4151212,27.890378,53.0,False
1930,-15.5483391,28.0292161,890.0,False
1931,-15.4467178,28.0558529,324.0,False
1932,-15.5698772,28.088139,578.0,False
1933,-15.5997541,28.0066758,1523.0,False
1934,-15.7938783,27.9688009,343.0,False
1935,-15.7297239,27.8763944,215.0,False
1936,-15.5401724,27.9029321,614.0,False
1937,-15.4774416,28.0497285,413.0,False
1938,-15.5615115,28.1174286,353.0,False
1939,-15.6112563,28.0093521,1218.0,False
1940,-15.7242571,27.8028343,43.0,False
1941,-15.4166406,27.9082627,123.0,False
1942,-15.543941,28.1376516,150.0,False
1943,-15.5932302,28.1453865,14.0,False
1944,-14.3151496,28.059656,0.0,True
1945,-15.4545377,27.9939863,377.0,False
1946,-15.3897208,27.9461032,23.0,False
1947,-15.4191651,28.0329047,67.0,False
1948,-15.5215335,28.0018692,984.0,False
1949,-15.5166361,27.9849213,771.0,False
1950,-15.5690122,28.128449,238.0,False
1951,-15.4589584,28.0910798,247.0,False
1952,-14.2880214,28.0929537,56.0,False
1953,-15.5883856,28.1347557,233.0,False
1954,-15.3887756,28.0012881,60.0,False
1955,-15.4204901,28.0403601,75.0,False
1956,-15.5154529,28.0715314,594.0,False
1957,-15.6644817,27.8909514,613.0,False
1958,-15.7453559,27.8412526,77.0,False
1959,-15.6373941,28.0268502,1320.0,False
1960,-15.5466845,28.1043272,505.0,False
1961,-15.4469303,27.9100635,291.0,False
1962,-15.5553059,28.0981542,546.0,False
1963,-15.4243976,27.8253474,21.0,False
1964,-15.4356575,27.9118148,253.0,False
1965,-15.7285696,27.9029043,270.0,False
1966,-15.7903671,27.8455573,0.0,True
1967,-15.7461048,27.8480387,109.0,False
1968,-15.4051947,28.0259751,54.0,False
1969,-15.529136,28.0964523,408.0,False
1970,-15.4361881,28.0328379,145.0,False
1971,-14.0322788,28.4758681,203.0,False
1972,-15.475367,28.1147031,282.0,False
1973,-15.6801258,27.7675525,62.0,False
1974,-15.6001796,28.1160076,451.0,False
1975,-15.6138593,27.9476595,1239.0,False
1976,-15.5340666,28.1465326,27.0,False
1977,-15.4772697,27.8302508,107.0,False
1978,-15.5372158,28.1352279,184.0,False
1979,-15.5820049,28.0572412,979.0,False
1980,-15.8033575,27.9946615,47.0,False
1981,-15.4819641,27.9972472,493.0,False
1982,-15.5149789,28.1131823,268.0,False
1983,-15.5095455,27.985085,701.0,False
1984,-15.7675414,27.9845326,101.0,False
1985,-15.778564,27.8479669,304.0,False
1986,-15.7791165,27.9726433,132.0,False
1987,-15.6921482,27.7769692,35.0,False
1988,-15.594843,28.0945056,485.0,False
1989,-15.7151235,27.8904269,317.0,False
1990,-15.6709918,27.7748419,40.0,False
1991,-15.5129402,28.0411451,567.0,False
1992,-15.683271,27.7670723,58.0,False
1993,-15.6184072,28.0960789,731.0,False
1994,-15.480848,28.0119285,545.0,False
1995,-15.4273885,27.9797254,220.0,False
1996,-15.5604088,28.0222166,1009.0,False
1997,-15.6266099,27.7466849,0.0,True
1998,-15.6016908,27.7799743,119.0,False
1999,-15.5710309,28.0658414,761.0,False
2000,-15.498302,27.9846654,613.0,False
2001,-14.0583964,28.2771797,111.0,False
2002,-15.6656168,28.1401202,93.0,False
2003,-15.4067213,27.9993324,107.0,False
2004,-15.5845983,28.125353,362.0,False
2005,-15.5948558,28.0612529,959.0,False
2006,-15.6719673,27.753702,0.0,True
2007,-15.5593575,28.0870539,687.0,False
2008,-15.4781268,27.9904042,420.0,False
2009,-13.934474,28.5314578,283.0,False
2010,-14.0377784,28.5324204,108.0,False
2011,-15.7478061,27.885616,197.0,False
2012,-15.5334864,28.1516449,0.0,True
2013,-15.7418105,27.8607269,155.0,False
2014,-13.9326331,28.582258,270.0,False
2015,-15.4641724,27.8159409,58.0,False
2016,-15.6073348,28.1182442,513.0,False
2017,-15.4032229,27.9892769,102.0,False
2018,-15.5558485,27.915226,657.0,False
2019,-15.6515313,28.0286835,1114.0,False
2020,-15.7442728,27.8561566,132.0,False
2021,-15.5117061,27.7895947,27.0,False
2022,-15.5962608,28.1024372,620.0,False
2023,-15.5526203,27.9710647,1757.0,False
2024,-15.5566019,27.9794169,1396.0,False
2025,-15.7460043,27.8522597,137.0,False
2026,-15.4879806,28.0480815,377.0,False
2027,-15.5534309,28.0038363,1025.0,False
2028,-15.5695952,27.9890251,1352.0,False
2029,-15.5084936,28.1075703,291.0,False
2030,-13.9911348,28.5269915,196.0,False
2031,-15.410725,27.9294043,119.0,False
2032,-16.542848,28.0376003,1.0,True
2033,-16.3067059,28.5353414,838.0,False
2034,-16.3222172,28.5281272,590.0,False
2035,-16.3021183,28.5365616,855.0,False
2036,-17.9547923,28.7110886,675.0,False
2037,-15.5405202,27.9115471,703.0,False
2038,-16.335251,28.4762195,669.0,False
2039,-17.932609,28.7057995,1011.0,False
2040,-16.7644329,28.3722138,0.0,True
2041,-16.4884689,28.1714353,440.0,False
2042,-17.7749107,28.8086529,271.0,False
2043,-16.4589128,28.1618986,194.0,False
2044,-16.4926625,28.167011,430.0,False
2045,-16.5740702,28.2180873,2119.0,False
2046,-16.5635427,28.2099637,1838.0,False
2047,-17.9151468,27.809685,580.0,False
2048,-15.6015924,27.9656961,1583.0,False
2049,-13.4956068,28.9992604,23.0,False
2050,-13.6577228,28.9239592,39.0,False
2051,-15.4471991,27.9073491,298.0,False
2052,-15.7817443,27.9854421,71.0,False
2053,-15.7234269,27.8837733,265.0,False
2054,-17.7562233,28.612952,8.0,False
2055,-17.9468685,27.8399401,16.0,False
2056,-17.9473592,27.8388563,90.0,False
2057,-17.9756928,27.7128267,842.0,False
2058,-17.9540081,27.764174,1023.0,False
2059,-17.9449371,27.7636661,903.0,False
2060,-18.0444919,27.750639,248.0,False
2061,-13.5266677,29.04661,0.0,True
2062,-16.5498064,28.1112359,387.0,False
2063,-16.2654252,28.4586617,92.0,False
2064,-16.2700753,28.4604253,121.0,False
2065,-16.6149176,28.0443962,114.0,False
2066,-14.029927,28.620375,0.0,True
2067,-16.4232538,28.4868256,377.0,False
2068,-13.5830567,28.9558011,18.0,False
2069,-13.5722464,28.9578923,21.0,False
2070,-16.405319,28.3733436,690.0,False
2071,-16.3978777,28.3670328,470.0,False
2072,-16.406651,28.3639083,598.0,False
2073,-16.3966382,28.3663231,454.0,False
2074,-16.3959536,28.3655701,425.0,False
2075,-16.3943299,28.3637349,368.0,False
2076,-16.4210357,28.3826235,1156.0,False
2077,-16.5477124,28.2928702,2295.0,False
2078,-16.4624534,28.1217981,4.0,False
2079,-16.4735152,28.1056454,13.0,False
2080,-17.9824762,27.7050751,865.0,False
2081,-17.9801988,27.7028572,810.0,False
2082,-18.0084754,27.7864756,17.0,False
2083,-18.001275,27.7099899,924.0,False
2084,-18.114745,27.7250679,720.0,False
2085,-18.118562,27.7429073,731.0,False
2086,-18.1119611,27.7449559,836.0,False
2087,-18.1215965,27.7666042,5.0,False
2088,-18.0118942,27.7843281,12.0,False
2089,-17.9922909,27.7897896,64.0,False
2090,-18.0003363,27.7585638,249.0,False
2091,-18.0043841,27.7633561,149.0,False
2092,-17.9478657,27.7525458,885.0,False
2093,-17.9445025,27.7560981,860.0,False
2094,-17.9575374,27.7262625,96.0,False
2095,-17.9531275,27.7343583,571.0,False
2096,-17.9542357,27.7477607,964.0,False
2097,-17.9228777,27.8479741,11.0,False
2098,-16.7336044,28.1747373,920.0,False
2099,-16.7392417,28.1707067,817.0,False
2100,-16.6833212,28.2055414,2080.0,False
2101,-16.7324966,28.1773684,1049.0,False
2102,-16.7258419,28.1704028,1138.0,False
2103,-16.7470252,28.1812568,833.0,False
