name,place,lon,lat,elevation_m,at_risk
Guillama,hamlet,-17.2984041,28.2046045,168.0,False
Cala de Tacorón,locality,-18.0261216,27.6707061,8.0,False
Unnamed settlement,square,-16.5636382,28.3940258,230.0,False
Plaza Las Dehesas,square,-16.5646425,28.4034379,103.0,False
Degollada de las Hijas,locality,-16.2517424,28.5334587,759.0,False
Unnamed settlement,square,-16.5516983,28.3880801,286.0,False
Unnamed settlement,square,-16.5542167,28.3872262,296.0,False
"Plaza Paco ""El Galano""",square,-16.554311,28.3881931,287.0,False
Plaza La Corujera,square,-16.4929869,28.4152081,490.0,False
Plaza Latinoamérica,square,-16.5756475,28.3973149,175.0,False
Unnamed settlement,plot,-17.9047286,28.6327571,325.0,False
"Plaza Ángel González ""Jalisco""",square,-16.5232842,28.3948392,308.0,False
Unnamed settlement,square,-14.0126677,28.3882927,233.0,False
Plaza Primero de Mayo,square,-16.2524741,28.4632561,22.0,False
Plaza Manuel Velázquez Cabrera,square,-14.0358718,28.3514711,247.0,False
Plaza San Miguel,square,-14.0492933,28.3255021,202.0,False
Unnamed settlement,square,-16.6566043,28.391782,117.0,False
Unnamed settlement,plot,-15.3735002,27.9951926,30.0,False
Unnamed settlement,plot,-15.371134,27.9942378,22.0,False
Oasis 5,neighbourhood,-13.9525993,28.7280804,25.0,False
Oasis 6,neighbourhood,-13.9513443,28.7263423,29.0,False
Oasis 8,neighbourhood,-13.9477584,28.7273249,30.0,False
Unnamed settlement,plot,-17.2348147,28.0524929,674.0,False
Plaza De Alcaravaneras,square,-15.4294686,28.1327456,12.0,False
Unnamed settlement,square,-16.5926872,28.1354235,930.0,False
Unnamed settlement,square,-16.5930691,28.1366692,934.0,False
Unnamed settlement,square,-15.3782133,27.9969803,45.0,False
Unnamed settlement,plot,-15.3727436,27.9951434,32.0,False
Unnamed settlement,square,-17.8583982,28.5003505,477.0,False
Plaza Santa Rita,square,-17.7734039,28.8124219,187.0,False
Monteverde,locality,-16.5174026,28.3542556,1216.0,False
Comunidad La Lumbre,hamlet,-15.6490411,27.8194032,448.0,False
Quise,hamlet,-17.2562231,28.0464344,466.0,False
La Corujera,suburb,-16.492612,28.4149287,500.0,False
Casas Blancas,hamlet,-15.5531106,27.9052363,562.0,False
Unnamed settlement,plot,-17.1107231,28.0931194,15.0,False
Unnamed settlement,plot,-17.1105922,28.0929976,21.0,False
Roque del Faro,neighbourhood,-17.8789201,28.8033015,1014.0,False
Juan Adalid,hamlet,-17.9016728,28.8429567,252.0,False
Los Roquitos,locality,-16.4275599,28.1706266,5.0,False
Unnamed settlement,plot,-17.9055688,28.6335332,324.0,False
Plaza de La Montaña Tenisca,square,-17.9173313,28.657293,360.0,False
La Matanza de Acentejo,town,-16.4523156,28.4505127,478.0,False
Hoya de Pineda,hamlet,-15.6379473,28.1139371,502.0,False
Caideros,hamlet,-15.6476741,28.0767643,894.0,False
El Hornillo,hamlet,-15.6606531,28.0558,768.0,False
Urbanización la Suerte,hamlet,-15.6775998,28.090097,204.0,False
Fagajesto,hamlet,-15.6467699,28.0606128,997.0,False
Acusa Verde,hamlet,-15.6906385,28.0009753,723.0,False
Buenavista,neighbourhood,-15.6528632,28.116512,396.0,False
Las Rosas,hamlet,-15.8021658,27.9265773,245.0,False
Tasarte,hamlet,-15.7595298,27.9242313,459.0,False
La Aldea de San Nicolás,town,-15.779715,27.9827393,81.0,False
La Higuerilla,hamlet,-15.6514363,27.9979536,752.0,False
La Solana,hamlet,-15.6585999,27.9855475,654.0,False
El Horno,hamlet,-15.6617126,27.8465918,161.0,False
Barranquillo Andrés,hamlet,-15.6769508,27.8952397,642.0,False
Cercados de Espino,neighbourhood,-15.6613447,27.8529303,194.0,False
Soria,hamlet,-15.6687052,27.9064458,638.0,False
Llano de Ucanca,locality,-16.6419842,28.2175996,2008.0,False
Llano de Ucanca,locality,-16.6447824,28.2094274,2013.0,False
Plaza de San Borondón,square,-15.3785518,28.0091649,25.0,False
Unnamed settlement,square,-15.3776393,28.0084354,23.0,False
"Plaza ""Pedro Schwartz""",square,-16.2566604,28.4662929,54.0,False
Llanos del Hospital,locality,-16.7326869,28.3054887,1532.0,False
Plaza de La Caleta,square,-16.4767477,28.102584,15.0,False
Hoya del Pozo,suburb,-15.3772767,28.0023106,25.0,False
Calero Alto,suburb,-15.3994517,27.9966765,89.0,False
La Viña,neighbourhood,-15.3987865,27.9905945,93.0,False
Carrizal,suburb,-15.4044192,27.9124052,76.0,False
La Garita,suburb,-15.3790646,28.007659,13.0,False
La Montañeta,suburb,-15.3933578,27.9927356,79.0,False
Calero Bajo,suburb,-15.3962975,27.9951797,82.0,False
Las Puntillas,neighbourhood,-15.3961687,27.922077,47.0,False
El Goro,suburb,-15.3989367,27.958663,110.0,False
Playa del Hombre,suburb,-15.3757839,27.9951987,48.0,False
Casas Nuevas,suburb,-15.3907721,27.9932471,65.0,False
Taliarte,neighbourhood,-15.3737573,27.9924864,46.0,False
Cruce de Melenara,suburb,-15.3924415,27.9953293,68.0,False
Playa de Salinetas,neighbourhood,-15.3779511,27.9810823,16.0,False
Las Huesas,suburb,-15.3932934,27.985289,78.0,False
Playa de Melenara,suburb,-15.3762647,27.988074,9.0,False
El Rincón,hamlet,-15.5306225,27.9798506,968.0,False
La Barrera,neighbourhood,-15.4718537,27.9958926,482.0,False
Tenteniguada,neighbourhood,-15.5234102,27.9859398,813.0,False
Lomo Magullo,neighbourhood,-15.4600697,27.9836215,402.0,False
Valsequillo,village,-15.4985724,27.9916331,582.0,False
Aríñez,neighbourhood,-15.5684276,28.0181134,1186.0,False
Tafira Alta,suburb,-15.4709132,28.0497054,448.0,False
Piedra del Cuervo,locality,-16.4530913,28.3956222,1429.0,False
Palo Blanco,suburb,-16.5778533,28.365185,667.0,False
Los Realejos,town,-16.58385,28.3814745,333.0,False
La Cruz Santa,suburb,-16.5681104,28.3777463,455.0,False
Risco Miguel,locality,-16.5898868,28.3556285,1171.0,False
El Pinar,hamlet,-16.5962408,28.1537246,1239.0,False
Las Canales Altas,hamlet,-16.5931285,28.1399354,970.0,False
El Taro,isolated_dwelling,-16.5369761,28.1590225,692.0,False
Las Maretas,hamlet,-16.4816195,28.099637,10.0,False
Risco del Muerto,locality,-16.5685426,28.1595547,1036.0,False
La Florida,locality,-16.5946117,28.1717324,1569.0,False
Chavao,locality,-16.6947227,28.2206768,2061.0,False
Mesas de Guaza,locality,-16.6949714,28.0385832,169.0,False
Llano de las Mesas,locality,-16.7022349,28.0342255,136.0,False
Plaza Miguel Díaz Suculum,square,-16.1888762,28.5122229,85.0,False
Balcón de Zamora,hamlet,-15.5673831,28.0552234,909.0,False
Valleseco,town,-15.5744925,28.0501609,984.0,False
Lanzarote,neighbourhood,-15.5801718,28.0379237,1116.0,False
Madrelagua,hamlet,-15.5694361,28.0351157,1024.0,False
Puerto de la Estaca,hamlet,-17.9025767,27.7860131,7.0,False
Cañada de la Grieta,locality,-16.584349,28.2397913,2082.0,False
Cañada de las Pilas,locality,-16.5563884,28.2571158,2045.0,False
Cañada de los Chupaderos,locality,-16.5559249,28.2848051,2091.0,False
Cañada de Diego Hernández,locality,-16.55084,28.2708063,2074.0,False
Cañada El Montón de Trigo,locality,-16.5971025,28.2261567,2171.0,False
Llano de Maja,locality,-16.5437537,28.2920076,2278.0,False
Minas de San José,locality,-16.5895981,28.2663008,2302.0,False
Unnamed settlement,square,-16.3618641,28.3763542,28.0,False
Unnamed settlement,plot,-16.3694459,28.3613961,36.0,False
Unnamed settlement,plot,-16.3696303,28.3610509,40.0,False
Unnamed settlement,plot,-16.3697012,28.3614357,40.0,False
Unnamed settlement,square,-16.3696256,28.3619399,38.0,False
Unnamed settlement,square,-16.3692069,28.3607064,30.0,False
Unnamed settlement,plot,-16.3686457,28.3607668,25.0,False
Unnamed settlement,plot,-16.3687098,28.3604337,24.0,False
Unnamed settlement,plot,-16.3685164,28.3602629,22.0,False
Casas de Tamadaya de Arriba,isolated_dwelling,-16.499419,28.1911529,590.0,False
La Degollada,hamlet,-16.4845785,28.1814583,422.0,False
Casas de Tamadaya de Abajo,isolated_dwelling,-16.4949843,28.187978,540.0,False
Ortiz,isolated_dwelling,-16.5174444,28.1875818,809.0,False
Camas Verdes,locality,-16.5728495,28.2002946,1730.0,False
Unnamed settlement,square,-16.3153253,28.490137,560.0,False
Unnamed settlement,plot,-16.3188866,28.4912047,558.0,False
Unnamed settlement,square,-16.2882819,28.4504449,278.0,False
Unnamed settlement,plot,-16.3170701,28.4896921,560.0,False
Casas de Teresme,locality,-16.6960197,28.1657395,1409.0,False
Aponte,isolated_dwelling,-16.7114787,28.1587607,1158.0,False
Iserse,isolated_dwelling,-16.7174985,28.172376,1264.0,False
Unnamed settlement,islet,-16.7256709,28.0717368,55.0,False
Unnamed settlement,islet,-16.7256938,28.072133,51.0,False
El Grillo,isolated_dwelling,-16.723491,28.1620127,1019.0,False
Rincón Leonardo Lantigua,square,-15.6069893,28.0567118,1018.0,False
Placetilla Alcalde José Antonio Rodríguez Rodríguez,square,-15.646698,28.0202559,1235.0,False
Plaza de Santa Lucia,square,-15.6549899,28.1453112,127.0,False
Plaza Tomás Morales,square,-15.5836454,28.1107447,489.0,False
Plaza del Espíritu Santo,square,-15.4163406,28.099946,29.0,False
El Burgado,suburb,-16.5704568,28.4055139,60.0,False
Cuatro Caminos,hamlet,-16.4835321,28.4248138,305.0,False
Risco Caido,neighbourhood,-16.5142759,28.4020829,248.0,False
El Pinito,hamlet,-16.5086922,28.4073008,255.0,False
El Farrobillo,neighbourhood,-16.4822023,28.4225082,346.0,False
San Antonio,village,-16.4570832,28.4382116,505.0,False
La Resbala,neighbourhood,-16.4596017,28.4360048,478.0,False
Los Rechazos,hamlet,-16.5183364,28.4047219,204.0,False
Unnamed settlement,neighbourhood,-16.7051192,28.0216812,8.0,False
Hoya Grande,hamlet,-16.7661324,28.156362,377.0,False
El Salto del Camino Real,hamlet,-16.4245796,28.2621296,469.0,False
Oasis 9,neighbourhood,-13.9460273,28.7288924,29.0,False
Oasis 1,neighbourhood,-13.9457507,28.7312629,24.0,False
Oasis 2,neighbourhood,-13.9467238,28.7303583,30.0,False
Pasos Largos,hamlet,-16.771902,28.1597774,332.0,False
Las Pilas,locality,-16.791376,28.1966512,312.0,False
Las Charquetas,locality,-16.8026685,28.1859501,69.0,False
El Chiratal,locality,-16.7863004,28.1920238,318.0,False
Altavista,locality,-16.7621567,28.1727877,552.0,False
Las Moraditas,suburb,-16.2888822,28.4446497,261.0,False
Cuevas Blancas,neighbourhood,-16.3102245,28.4313072,277.0,False
La Mesa,locality,-16.3902166,28.3773408,638.0,False
Los Baldíos,suburb,-16.3274998,28.4705802,629.0,False
Las Toscas,neighbourhood,-16.3472291,28.5232219,347.0,False
Tigaday,village,-18.0128396,27.7516609,270.0,False
Centro Móvil de Atención Temporal de Extranjeros,locality,-17.9586755,27.7727644,1058.0,False
La Fortaleza,hamlet,-16.2582951,28.5191753,691.0,False
Cueva de la Paja,locality,-16.2608707,28.5119135,426.0,False
El Cantillo,village,-16.4040366,28.4792025,564.0,False
El Torreón,neighbourhood,-16.397982,28.4813762,586.0,False
Los Naranjeros,neighbourhood,-16.3920272,28.4846252,588.0,False
Plaza mayor de la Verdellada,square,-16.3063633,28.4805068,500.0,False
Unnamed settlement,square,-16.2795724,28.4723119,244.0,False
Los Berros,isolated_dwelling,-16.2603538,28.5195509,650.0,False
Caserío la Galería,isolated_dwelling,-16.2493645,28.5269193,491.0,False
Barrio Nuevo,suburb,-16.3095429,28.4789226,498.0,False
Batán de Arriba,isolated_dwelling,-16.2904277,28.5436009,464.0,False
La Verdellada,suburb,-16.3072175,28.4811157,503.0,False
Cercado Mesa,suburb,-16.3109642,28.4764827,498.0,False
Batán de Abajo,isolated_dwelling,-16.2938599,28.5473883,363.0,False
Plaza Edificio El Mastil,square,-16.2474785,28.4729975,24.0,False
Cabezo de Toro,hamlet,-16.2808482,28.5440228,801.0,False
Caldera Los Marteles,hamlet,-15.5356262,27.9585565,1465.0,False
Las Rosas,suburb,-16.6530852,28.0228138,43.0,False
Llano las Goteras,locality,-16.389589,28.4375842,1177.0,False
El Peladero,hamlet,-16.3083913,28.5480726,416.0,False
La Orilla,locality,-16.329685,28.5324205,686.0,False
Casa de Manuel Chajara,isolated_dwelling,-16.7545913,28.165659,607.0,False
El Tributo,isolated_dwelling,-16.737904,28.1700365,920.0,False
El Roque,locality,-16.7447395,28.1700821,701.0,False
La Vista,hamlet,-16.7440785,28.1774676,874.0,False
El Sao,hamlet,-15.6589036,28.0615579,525.0,False
Los Berrazales,hamlet,-15.6606202,28.0697849,373.0,False
Vecindad de Enfrente,hamlet,-15.6724756,28.0790621,228.0,False
San Pedro,hamlet,-15.6715529,28.0811067,201.0,False
Cuesta de Silva,locality,-15.6029798,28.1411463,266.0,False
Guriete,hamlet,-15.5137929,27.8764238,571.0,False
Llano de la Piedra,locality,-15.5350433,27.898677,614.0,False
Los Lomillos,isolated_dwelling,-15.5940811,27.9356166,1222.0,False
Madroñal,hamlet,-15.5174604,28.0216142,688.0,False
El Juncal,hamlet,-15.6507089,27.954535,1117.0,False
El Carrizal,hamlet,-15.6806209,27.9803094,721.0,False
El Toscón,hamlet,-15.6652121,27.9688029,1101.0,False
Ronda,hamlet,-15.6561946,27.9567682,1212.0,False
Payba,neighbourhood,-16.1969109,28.5467951,534.0,False
La Hoya,isolated_dwelling,-16.1971734,28.5352761,251.0,False
El Majimial,locality,-16.224556,28.5303952,573.0,False
Cueva del Loro,locality,-16.4336201,28.4146445,1211.0,False
Cruz de Taganana,locality,-16.2282415,28.5423566,852.0,False
Aguamansa,village,-16.4988272,28.3644941,1020.0,False
Pinolere,hamlet,-16.499427,28.3783957,757.0,False
Los Órganos,locality,-16.4902169,28.3557523,1300.0,False
Las Veredillas,neighbourhood,-16.3068532,28.4409741,335.0,False
El Campanario,neighbourhood,-16.2003392,28.5603613,212.0,False
Moya,town,-15.583223,28.1107662,492.0,False
San José,village,-16.6452998,28.3796356,392.0,False
Hermigua,village,-17.1989529,28.1499249,285.0,False
Moradas de Abajo,isolated_dwelling,-16.8196937,28.3499333,449.0,False
Talavera,isolated_dwelling,-16.8300654,28.3556195,553.0,False
Los Andenes,suburb,-16.3056439,28.4493851,365.0,False
Benítez,isolated_dwelling,-16.6952527,28.1395841,1023.0,False
Unnamed settlement,square,-16.2783546,28.4647679,201.0,False
Unnamed settlement,square,-16.2920685,28.4674381,353.0,False
Las Canales,village,-16.7299544,28.367239,353.0,False
Las Cucharas,neighbourhood,-16.6759714,28.3839678,237.0,False
Unnamed settlement,square,-16.2664892,28.4554409,77.0,False
Unnamed settlement,square,-16.2666659,28.4558108,82.0,False
Unnamed settlement,square,-16.2803768,28.4682272,235.0,False
Cuevas Negras,hamlet,-16.8127754,28.3471607,481.0,False
Los Partidos de Franquis,hamlet,-16.7926131,28.3159086,1169.0,False
Riquel,locality,-16.7183252,28.3829341,69.0,False
Unnamed settlement,square,-16.2821299,28.4488124,213.0,False
Unnamed settlement,square,-16.2818908,28.4489161,209.0,False
14,plot,-16.7085888,28.3654158,341.0,False
Unnamed settlement,plot,-16.7088435,28.3650675,342.0,False
Unnamed settlement,plot,-16.7093622,28.3652756,335.0,False
Las Delicias,neighbourhood,-16.2822117,28.45285,232.0,False
Callejones,hamlet,-17.7722374,28.6048287,346.0,False
La Verada,hamlet,-17.7745909,28.6979058,263.0,False
La Florida,hamlet,-16.6698703,28.3598605,628.0,False
Vegaipala,hamlet,-17.2025461,28.0947699,862.0,False
El Sauce,hamlet,-16.5166588,28.3754761,657.0,False
El Cantillo,neighbourhood,-16.4866743,28.4167808,466.0,False
Bermudez,hamlet,-17.7706087,28.7914516,263.0,False
San Jeronimo Los Perales,hamlet,-16.4122441,28.4905448,426.0,False
San Borondón,neighbourhood,-17.9318324,28.6360406,105.0,False
Vega de las Mercedes,suburb,-16.2996637,28.5103416,592.0,False
El Tanque,hamlet,-17.7642548,28.7737354,317.0,False
Los Álamos,hamlet,-17.7677283,28.7114466,410.0,False
La Rambla,hamlet,-16.6281447,28.3953995,57.0,False
La Luz,neighbourhood,-16.3892804,28.4821876,617.0,False
Bajos y Tagoro,neighbourhood,-16.4775859,28.4289609,312.0,False
Barranco del Río,hamlet,-17.785685,28.6935272,254.0,False
Martin Luis,isolated_dwelling,-17.7389036,28.7193715,68.0,False
Cuesta del Llano de la Cruz,hamlet,-17.776338,28.6948973,240.0,False
Hacienda Perdida,suburb,-16.5147001,28.3799168,606.0,False
Temocodá,hamlet,-17.2822592,28.111622,1052.0,False
Santa Catalina,neighbourhood,-16.419173,28.483199,440.0,False
Adelantado,suburb,-16.4009018,28.4896946,520.0,False
Retamar,suburb,-17.9034562,28.6591727,404.0,False
Botazo,neighbourhood,-17.7969884,28.6679797,551.0,False
Campo de Golf,neighbourhood,-16.3802269,28.4874769,610.0,False
La Mancha,village,-16.6977504,28.3774367,220.0,False
La Vega,village,-16.7367365,28.3550343,676.0,False
Callejón de Ordaiz,hamlet,-17.1956651,28.1679063,113.0,False
Las Candías,hamlet,-16.5434488,28.386716,294.0,False
La Vega Lagunera,suburb,-16.3120231,28.5067395,573.0,False
Miranda,neighbourhood,-17.76127,28.6973714,132.0,False
La Vera,suburb,-16.4828833,28.4277256,277.0,False
Las Poyatas,hamlet,-17.1947122,28.1548632,211.0,False
Los Gómez,neighbourhood,-16.5074329,28.394796,381.0,False
Las Nieves,hamlet,-17.7830928,28.6941119,267.0,False
La Tierra del Trigo,hamlet,-16.8005649,28.3541359,491.0,False
El Pocito,hamlet,-17.766086,28.7033121,245.0,False
Piedra Gorda,hamlet,-17.1968711,28.1954076,154.0,False
Montes de Luna,neighbourhood,-17.8161146,28.5344941,745.0,False
Topaciegas,hamlet,-17.8239335,28.829837,422.0,False
Llano de Tenagua,isolated_dwelling,-17.7594754,28.7226541,547.0,False
Aguatavar,neighbourhood,-17.9664959,28.7317137,761.0,False
Poleal,hamlet,-17.7814039,28.6133862,482.0,False
Santa Bárbara,village,-16.6911567,28.3691298,380.0,False
Radazul,suburb,-16.3239529,28.4040298,133.0,False
Sabina Alta,hamlet,-16.4560822,28.2308201,644.0,False
Cho,neighbourhood,-16.6656709,28.0501772,149.0,False
Cardón,hamlet,-17.9297685,28.6435613,182.0,False
La Montañeta,hamlet,-16.7564954,28.3396427,930.0,False
Las Arenas,suburb,-16.5494118,28.3998476,171.0,False
Bellido,neighbourhood,-17.966646,28.73599,837.0,False
Los Frontones,neighbourhood,-16.5069097,28.3838569,584.0,False
Las Playas,hamlet,-17.955367,27.7252432,48.0,False
Benijos,suburb,-16.5461393,28.363217,870.0,False
El Ortigal,village,-16.3675671,28.4724177,731.0,False
Las Casas,hamlet,-17.1974771,28.1556763,205.0,False
Pajar de Bento,hamlet,-17.2190952,28.1837802,581.0,False
Miranda,neighbourhood,-17.7863837,28.6488243,366.0,False
San Simón,neighbourhood,-17.7702736,28.5934629,276.0,False
Santa Catalina,hamlet,-17.1824483,28.1773942,24.0,False
Tosca Barrios,neighbourhood,-16.4782566,28.4239131,340.0,False
Hoya Grande,neighbourhood,-17.922589,28.7930549,1129.0,False
Cruz del Roque,hamlet,-16.4491294,28.2200566,381.0,False
El Amparo,hamlet,-16.7150984,28.3555087,491.0,False
La Rajita,locality,-17.2975461,28.0500805,13.0,False
San Cristóbal,neighbourhood,-16.4522544,28.438541,580.0,False
Los Piquetes,neighbourhood,-16.7059132,28.3543623,524.0,False
El Salto,neighbourhood,-16.5601178,28.1035907,345.0,False
La Polvacera,hamlet,-17.7721986,28.6338485,276.0,False
San Miguel,hamlet,-16.5335931,28.3884829,310.0,False
Hoya Los Pablos,hamlet,-16.6709506,28.3786638,359.0,False
Cruz de Tierno,hamlet,-17.2388828,28.1731604,757.0,False
Ambrosio,hamlet,-17.2536682,28.162723,533.0,False
Las Cuevas,suburb,-16.5091899,28.4020865,285.0,False
Fuente Nueva,hamlet,-17.7695456,28.7763756,427.0,False
Meriga,hamlet,-17.23171,28.1562708,815.0,False
La Costa,neighbourhood,-17.9523233,28.6660622,329.0,False
Las Casas Altas,neighbourhood,-16.4026125,28.4763177,598.0,False
Lomo Colorado,neighbourhood,-16.3965726,28.4867609,561.0,False
La Mata,neighbourhood,-17.9037476,28.8063454,1036.0,False
El Llanito,neighbourhood,-17.7895052,28.6536967,364.0,False
Tenagua,neighbourhood,-17.7494324,28.7152735,307.0,False
Dehesa Baja,hamlet,-16.5171581,28.3996495,282.0,False
Tarajal,hamlet,-17.9435009,28.646724,8.0,False
El Desierto,hamlet,-16.5554997,28.1146096,425.0,False
Ciudad Vieja,hamlet,-17.7394512,28.7549627,204.0,False
Monte,neighbourhood,-17.7782982,28.6191664,396.0,False
Las Rosas,hamlet,-17.225751,28.1836357,578.0,False
Montaña Tenisca,suburb,-17.9188941,28.6572511,339.0,False
Las Nuevitas,hamlet,-17.1897742,28.1672522,120.0,False
Lomito Fragoso y Honduras,hamlet,-17.163241,28.1181204,190.0,False
La Puente,hamlet,-16.3986654,28.2493733,14.0,False
Los Gavilanes,hamlet,-16.4976828,28.1726018,505.0,False
Piedra Romana,hamlet,-17.1940114,28.1709106,174.0,False
Breña,neighbourhood,-17.7887429,28.6575516,331.0,False
Las Cabezadas,hamlet,-17.2012305,28.1585408,306.0,False
Las Lajitas,hamlet,-17.7661498,28.7005971,207.0,False
Inchereda,hamlet,-17.1670879,28.1334877,593.0,False
El Castillo,neighbourhood,-17.9629323,28.7937558,626.0,False
Lomo Espanta,hamlet,-17.7724844,28.7016446,262.0,False
Trevejos,hamlet,-16.6521433,28.1367106,1232.0,False
Lomo Machín,neighbourhood,-17.795346,28.8263837,473.0,False
Pino Alto,neighbourhood,-16.5012505,28.4004755,567.0,False
Santa Catalina,neighbourhood,-16.6573157,28.3914678,120.0,False
Malpaíses (Arriba),neighbourhood,-17.7870434,28.5773376,631.0,False
Guayonje,village,-16.4178003,28.488531,391.0,False
Erese,hamlet,-17.9625706,27.8139894,565.0,False
Las Zocas,suburb,-16.6077893,28.0802477,340.0,False
Quinta Zoca,neighbourhood,-17.7657037,28.8076651,85.0,False
Los Blanquitos,neighbourhood,-16.557147,28.1291006,543.0,False
El Socorro,hamlet,-16.3625377,28.5171603,306.0,False
El Roque,hamlet,-17.7657561,28.7764598,334.0,False
Las Rosas,neighbourhood,-16.6371473,28.3742288,599.0,False
Juan Mayor,hamlet,-17.7905852,28.679489,426.0,False
El Jesus,neighbourhood,-17.9509522,28.7009029,615.0,False
Los Barrancos,hamlet,-16.3927934,28.2602638,10.0,False
Jama,hamlet,-16.6458348,28.1109921,875.0,False
La Punta,hamlet,-17.9449589,28.6758685,515.0,False
Las Tierritas,hamlet,-17.7795038,28.6906117,277.0,False
Candelaria,hamlet,-17.7662518,28.7070673,299.0,False
El Pinalete,hamlet,-16.6644812,28.3740952,456.0,False
Tahodio,neighbourhood,-16.2519166,28.4918986,72.0,False
El Socorro,neighbourhood,-17.7675317,28.655627,110.0,False
Timijiraque,hamlet,-17.9140407,27.7671207,23.0,False
El Curato,hamlet,-17.1985192,28.1637667,158.0,False
La Perdoma,suburb,-16.5522073,28.3778064,454.0,False
La Palmita,hamlet,-17.8285355,28.8279959,402.0,False
Llano La Palma,hamlet,-17.7647134,28.7838507,230.0,False
San Antonio,suburb,-16.5348108,28.381891,398.0,False
Franceses,hamlet,-17.8615852,28.8259964,496.0,False
El Roque,neighbourhood,-16.6356061,28.0935886,635.0,False
Orotava,hamlet,-17.7766996,28.7916181,371.0,False
Los Bellos,hamlet,-17.2740078,28.1709664,296.0,False
Tagoro,village,-16.4079668,28.5093416,287.0,False
Tosca de Ana María,neighbourhood,-16.473991,28.4255848,387.0,False
Roque de Arriba,hamlet,-17.7747905,28.6922313,175.0,False
Rosa de las Piedras,hamlet,-17.2628186,28.1642597,360.0,False
Llano Campo,hamlet,-17.186215,28.1704054,86.0,False
La Luz,suburb,-16.5539661,28.3879685,291.0,False
Valle Abajo,neighbourhood,-17.2629869,28.1892363,148.0,False
San José,neighbourhood,-16.8150645,28.374886,38.0,False
El Planto,hamlet,-17.7693002,28.6917859,135.0,False
El Cardal,hamlet,-17.7657709,28.8051547,101.0,False
Barranco de las Lajas,village,-16.3865469,28.4699863,767.0,False
Ayamosna,hamlet,-17.1511144,28.0975715,684.0,False
La Portada,hamlet,-17.7635309,28.7034838,226.0,False
Hoya Grande,neighbourhood,-17.7725788,28.8093481,236.0,False
La Caridad,suburb,-16.3848106,28.4917149,588.0,False
San Marcos,hamlet,-16.7217091,28.3795209,70.0,False
El Frontón,neighbourhood,-16.6115853,28.1110914,769.0,False
Las Canteras,hamlet,-16.8349904,28.3673203,145.0,False
Genovés,neighbourhood,-16.7427613,28.3657515,449.0,False
Laguna de Santiago,hamlet,-17.1928899,28.0334275,48.0,False
Las Longueras,hamlet,-16.6736375,28.3802612,274.0,False
San Antonio y Pilar,hamlet,-17.1401107,28.1071283,80.0,False
San Juan del Reparo (La Culata),hamlet,-16.7591701,28.3617155,534.0,False
Llano El Pino,hamlet,-17.7717314,28.787151,304.0,False
San Jerónimo,isolated_dwelling,-16.5431081,28.3930048,228.0,False
Las Sorribas,hamlet,-16.6723422,28.375378,357.0,False
San Bernardo,neighbourhood,-16.8303501,28.3677687,115.0,False
Monte de Breña,hamlet,-17.7714493,28.6253261,276.0,False
Roque de Abajo,locality,-17.7707045,28.6893014,103.0,False
La Vega,hamlet,-17.2226383,28.1871987,613.0,False
Los Barros,neighbourhood,-17.9157439,28.6690481,431.0,False
San Felipe,village,-16.7167002,28.3755588,157.0,False
Buzanada,suburb,-16.6543371,28.0726391,310.0,False
Barranco de la Madera,hamlet,-17.7860941,28.699838,373.0,False
Las Cabezadas,neighbourhood,-17.7895536,28.813889,436.0,False
San Antonio,neighbourhood,-16.289766,28.4527199,296.0,False
Buen Paso,village,-16.6844625,28.3815144,225.0,False
El Molinito,neighbourhood,-17.1267171,28.1091415,105.0,False
El Bebedero,village,-16.5087803,28.3751365,755.0,False
Las Crucitas,hamlet,-16.6684131,28.3866997,216.0,False
Santo Domingo,neighbourhood,-16.6724266,28.3907553,172.0,False
Las Hoyetas,hamlet,-17.1993623,28.1608052,222.0,False
Llano de Méndez,hamlet,-16.6674155,28.3758808,412.0,False
Verada de Las Lomadas,hamlet,-17.7732766,28.7962222,289.0,False
Ravelo Alto,neighbourhood,-16.4198286,28.4589341,786.0,False
Aguerche,locality,-16.4452991,28.2534008,638.0,False
El Palmar,hamlet,-17.9293213,28.8410067,250.0,False
Dehesa Alta,suburb,-16.5113296,28.3898794,437.0,False
Las Breñas,neighbourhood,-16.4506992,28.4605296,343.0,False
El Fuerte,neighbourhood,-17.7645673,28.661444,23.0,False
El Morro,hamlet,-17.7682718,28.7051191,309.0,False
El Convento,hamlet,-16.669512,28.3815232,314.0,False
San Antonio,village,-17.7675377,28.6476763,159.0,False
Lepe,hamlet,-17.187038,28.1865194,72.0,False
Triana,suburb,-17.9094843,28.6497866,340.0,False
El Corralete,hamlet,-17.2017464,28.1543856,332.0,False
Juego de Bolas,hamlet,-17.2138171,28.1783016,745.0,False
Chimaje,hamlet,-16.3998718,28.2480974,14.0,False
Las Toscas,neighbourhood,-16.4251458,28.4849641,377.0,False
El Estanquillo,hamlet,-17.2040915,28.1504194,356.0,False
Isora,hamlet,-17.94801,27.7449789,862.0,False
Los Aceviños,hamlet,-17.2259832,28.145076,863.0,False
Valle de Arriba,hamlet,-16.8029488,28.3079316,998.0,False
El Frontón,hamlet,-17.7724898,28.6934551,212.0,False
Lomo del Centro,hamlet,-17.7717901,28.6960164,212.0,False
Tabaiba,suburb,-16.3328236,28.4033972,61.0,False
